id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
437227,209979,train/101970.flac,train/243557.flac,The sound of a steel handcuff has a [MASK] pitch than the chiming of two glass wine bottles.,lower,sound of a steel handcuff,chiming of two glass wine bottles,332.91663,2090.1345,5.27825200561474,lower
82166,141768,train/455183.flac,train/105748.flac,The sound of a balloon being strained has a [MASK] pitch than the sound of a gun falling.,higher,sound of a balloon being strained,sound of a gun falling,1816.5345,960.9176,0.4710160473142679,higher
119755,130875,train/84189.flac,train/214522.flac,The sound of pills shaking in a bottle typically has a [MASK] pitch than the sound of wallpaper being scratched off a wall.,higher,pills shaking in a bottle,wallpaper being scratched off a wall,1744.0735,1080.5247,0.3804591950969956,higher
419735,50757,train/333875.flac,train/215746.flac,The sound of plastic being crushed typically has a [MASK] pitch than water dripping.,higher,plastic being crushed,water dripping,2009.9366,692.6809,0.655371766452733,higher
471822,178107,train/272519.flac,train/258312.flac,The sound of jangling keys typically has a [MASK] pitch than the sound of turning a book's page.,higher,sound of jangling keys,turning a book's page,1557.9142,374.07828,0.7598851849479259,higher
594687,539453,train/167184.flac,train/169981.flac,The sound of a balloon being blown up and deflated typically has a [MASK] pitch than the sound of a desk being moved.,higher,sound of a balloon being blown up and deflated,sound of a desk being moved,1788.4194,572.1153,0.6801000369376444,higher
577320,378683,train/308940.flac,train/96696.flac,The squeak of a tricycle wheel typically has a [MASK] pitch than the sound of riveting.,higher,squeak of a tricycle wheel,sound of riveting,1443.6475,1177.6562,0.1842494791838036,higher
444098,338918,train/265175.flac,train/294327.flac,The sound of turning on a shower has a [MASK] pitch than the sound of hitting and twisting the insides of a cantaloupe.,higher,turning on a shower,hitting and twisting the insides of a cantaloupe,2097.6865,1745.7183,0.1677887520370655,higher
403539,464854,train/186632.flac,train/62251.flac,The sound of a cabinet door opening has a [MASK] pitch than the sound of an envelope being ripped open.,lower,cabinet door opening,envelope being ripped open,1126.1342,1354.033,0.2023726834688085,lower
435792,335473,train/456894.flac,train/109748.flac,The sound of hitting an aluminum plate has a [MASK] pitch than the sound of a DVD falling to the floor.,higher,sound of hitting an aluminum plate,sound of a DVD falling to the floor,2148.2856,1702.0055,0.207737788681356,higher
388661,628845,train/371600.flac,train/132574.flac,The sound of tapping a wooden worktop typically has a [MASK] pitch than the sound of a coffee machine pouring espresso.,higher,sound of tapping a wooden worktop,sound of a coffee machine pouring espresso,1898.375,1088.1469,0.4268008691644169,higher
446618,557202,train/127666.flac,train/33864.flac,The sound of clothes rubbing on something has a [MASK] pitch than the sound of a wooden floor creaking.,higher,sound of clothes rubbing on something,sound of a wooden floor creaking,2567.354,1105.5918,0.5693652686774009,higher
49973,614179,train/386214.flac,train/55160.flac,The sound of a hotel bell typically has a [MASK] pitch than the sound of a table shaking.,higher,hotel bell,table shaking,2053.096,1356.4236,0.33932772749058,higher
326978,388865,train/223585.flac,train/184704.flac,The sound of a teacup placed on a saucer typically has a [MASK] pitch than the sound of mechanical pencil mines.,higher,teacup placed on a saucer,mechanical pencil mines,1910.4103,1182.7827,0.3808750402989347,higher
335951,388195,train/343026.flac,train/215510.flac,The sound of writing on a whiteboard typically has a [MASK] pitch than the sound of a wardrobe door opening and closing.,higher,sound of writing on a whiteboard,sound of a wardrobe door opening and closing,1710.493,1003.82733,0.4131356690731853,higher
143239,545549,train/358481.flac,train/380909.flac,The sound of a scotch tape being wrinkled has a [MASK] pitch than the sound of a machete hitting a table.,lower,scotch tape being wrinkled,machete hitting a table,1183.2388,1711.9935,0.4468706570474193,lower
245910,573981,train/426570.flac,train/47649.flac,The sound of a coin dropping typically has a [MASK] pitch than the sound of a gun being cocked.,higher,sound of a coin dropping,sound of a gun being cocked,1906.7367,1511.7637,0.2071460626944454,higher
85934,9124,train/110813.flac,train/6890.flac,The sound of a shower curtain being pulled typically has a [MASK] pitch than the sound of a stone falling.,higher,shower curtain being pulled,stone falling,1989.7565,1593.752,0.1990215888225519,higher
82424,625622,train/157321.flac,train/44536.flac,The sound of marbles poured out of a glass bottle typically has a [MASK] pitch than the sound of a knife being drawn.,higher,sound of marbles poured out of a glass bottle,sound of a knife being drawn,1846.8295,456.37668,0.7528864034281454,higher
178751,152747,train/71332.flac,train/370505.flac,The sound of a spray from an aerosol can typically has a [MASK] pitch than the sound of crackers being crushed by hand.,higher,spray from an aerosol can,crackers being crushed by hand,2071.313,486.73645,0.765010671974733,higher
94754,629902,train/391336.flac,train/258492.flac,The sound of a desk drawer closing has a [MASK] pitch than the sound of a kitchen cupboard door closing.,lower,desk drawer closing,kitchen cupboard door closing,284.08887,1617.6602,4.694204774724192,lower
612713,25457,train/296553.flac,train/183610.flac,The sound of a metallic chair being scrubbed on a wooden floor typically has a [MASK] pitch than the sound of a phone being picked up from its cradle and then dropped back.,higher,sound of a metallic chair being scrubbed on a wooden floor,sound of a phone being picked up from its cradle and then dropped back,1770.3269,1350.2502,0.23728764444578,higher
79004,340222,train/153572.flac,train/262509.flac,The sound of stones being dropped typically has a [MASK] pitch than the jingling of keys.,lower,stones being dropped,jingling of keys,867.0192,1648.1442,0.900931605666864,lower
444581,593953,train/300326.flac,train/450591.flac,The sound of comb bristles typically has a [MASK] pitch than the sound of a bathroom light switch.,higher,Comb bristles,Bathroom light switch,1719.3336,1094.4482,0.3634462794189562,higher
81028,184451,train/258158.flac,train/370559.flac,The sound of an umbrella being opened and closed typically has a [MASK] pitch than the sound of a plastic ball smashing through a sheet of glass.,lower,sound of an umbrella being opened and closed,sound of a plastic ball smashing through a sheet of glass,1417.6807,1587.2336,0.1195987925913078,lower
419927,497933,train/267063.flac,train/361684.flac,The sound of hammering nails typically has a [MASK] pitch than the thud of a plastic bag.,higher,sound of hammering nails,thud of a plastic bag,1812.2606,1253.8047,0.3081543018702719,higher
178495,445143,train/321331.flac,train/348486.flac,The sound of unrolling masking tape has a [MASK] pitch than the sound of handling a pill packet.,higher,unrolling masking tape,handling a pill packet,2170.554,1756.2062,0.1908949512428624,higher
538069,331973,train/230739.flac,train/12256.flac,The sound of pushing an object on ice typically has a [MASK] pitch than grinding a penny against a rock.,higher,sound of pushing an object on ice,grinding a penny against a rock,1674.9967,1368.9818,0.1826958226246057,higher
537806,509826,train/437474.flac,train/414279.flac,The sound of coins in a plastic cup typically has a [MASK] pitch than the sound of a coffee vending machine.,higher,coins in a plastic cup,coffee vending machine,1790.1692,1274.1285,0.2882636456933791,higher
513887,471607,train/309143.flac,train/142128.flac,The sound of a cast iron pan being set down typically has a [MASK] pitch than the sound of a bottle falling.,lower,cast iron pan being set down,bottle falling,1112.6792,2065.8682,0.8566611113068348,lower
25901,275706,train/339075.flac,train/128560.flac,The sound of filling up a watering can typically has a [MASK] pitch than the sound of pebbles scraping on metal.,lower,sound of filling up a watering can,sound of pebbles scraping on metal,1679.8619,2324.0386,0.3834700340545849,lower
593711,153021,train/280607.flac,train/168480.flac,The sound of tearing thin cardboard typically has a [MASK] pitch than the sound of beer barrels being moved.,higher,tearing thin cardboard,beer barrels being moved,1704.2521,518.7046,0.6956409207299789,higher
532498,162149,train/137466.flac,train/456536.flac,The sound of a water bottle opening and closing typically has a [MASK] pitch than the sound of a BB gun reloading.,higher,water bottle opening and closing,BB gun reloading,1628.4524,600.8866,0.6310075750448708,higher
325723,243809,train/7509.flac,train/191473.flac,The sound of pulling tape off a cardboard box typically has a [MASK] pitch than tapping on a water glass.,lower,sound of pulling tape off a cardboard box,tapping on a water glass,1125.2369,1821.4272,0.6187055365852292,lower
127541,490114,train/223791.flac,train/150184.flac,The sound of rubbing toothbrushes has a [MASK] pitch than the sound of cutting fabric.,higher,sound of rubbing toothbrushes,sound of cutting fabric,2099.0557,1589.6118,0.242701468093486,higher
183541,390806,train/427467.flac,train/380874.flac,The sound of an ice maker typically has a [MASK] pitch than the sound of a creaking chair.,higher,sound of an ice maker,creaking chair,2266.9321,1837.5474,0.1894122457395173,higher
570973,523265,train/190008.flac,train/50005.flac,The sound of a paver dropped on a bed of gravel typically has a [MASK] pitch than the sound of wood squeaking.,lower,sound of a paver dropped on a bed of gravel,sound of wood squeaking,1548.1847,2364.5552,0.5273082081227128,lower
151459,154852,train/354493.flac,train/430571.flac,The sound of hitting a wooden table has a [MASK] pitch than the spinning of a toy magnet.,higher,hitting a wooden table,spinning of a toy magnet,2148.471,436.6013,0.7967851090380089,higher
490309,325318,train/188054.flac,train/40972.flac,The sound of a bullet shell bouncing on concrete has a [MASK] pitch than the sound of eggshells being crunched.,higher,sound of a bullet shell bouncing on concrete,sound of eggshells being crunched,2009.2399,881.473,0.5612903168008957,higher
432245,90685,train/442196.flac,train/423845.flac,The sound of a glass bottle typically has a [MASK] pitch than the sound of a squeaky door.,higher,glass bottle,squeaky door,1834.8213,1595.1726,0.1306114660866428,higher
41863,514400,train/76771.flac,train/370015.flac,The sound of moving boxes and bags has a [MASK] pitch than the sound of shaking an almost empty metal water bottle.,lower,moving boxes and bags,shaking an almost empty metal water bottle,327.776,1900.7765,4.79901060480328,lower
19022,4842,train/356558.flac,train/438652.flac,The sound of a hammer striking an anvil typically has a [MASK] pitch than the sound of a home-made bell.,lower,hammer striking an anvil,home-made bell,643.072,1500.6283,1.333530771048965,lower
